2320,Ghostwritten,David Mitchell,1999
2321,Harvest,Jim Crace,2013
2322,Coraline,Neil Gaiman,2002
2323,Sixty Stories,Donald Barthelme,1981
2324,Selected Stories of Philip K. Dick,Philip K. Dick,1982
2325,Case Histories,Kate Atkinson,2007
2326,That They May Face the Rising Sun,John McGahern,2001
2327,Visitation,Jenny Erpenbeck,2008
2328,Light,M. John Harrison,2002
2329,The Siege,Helen Dunmore,2001
2330,The Accidental,Ali Smith,2005
2331,Darkmans,Nicola Barker,2007
2332,A Little Life,Hanya Yanagihara,2015
2333,Broken Glass,Alain Mabanckou,2005
2334,No Country for Old Men,Cormac McCarthy,2005
2335,The Statement,Brian Moore,1995
2336,Splendors and Miseries of Courtesans,Honore De Balzac,1847
2337,Where I'm Calling From,Raymond Carver,1988
2338,Cities of the Plain,Cormac McCarthy,1998
2339,The Shadow of the Wind,Carlos Ruiz Zafon,2001
2340,The Physicists,Friedrich Dürrenmatt,1962
2341,"Farewell, My Lovely: A Novel",Raymond Chandler,1940
2342,Castle Gripsholm,Kurt Tucholsky,1931
2343,Success: Three Years in the Life of a Province,Lion Feuchtwanger,1930
2344,The Crossing,Cormac McCarthy,1994
2345,The Clown,Heinrich Böll,1963
2346,Betty Blue: The Story of a Passion,Philippe Djian,1985
2347,Shadows on the Hudson: A Novel,Isaac Bashevis Singer,1957
2348,The Day of the Jackal,Frederick Forsyth,1971
2349,The Last Days of Mankind,Karl Kraus,1922
2350,Nathan the Wise,Gotthold Ephraim Lessing,1779
2351,Alberta empfängt einen Liebhaber,Birgit Vanderbeke,1997
2352,Cat's Eye,Margaret Atwood,1988
2353,The Hunting Gun,Yasushi Inoue,1949
2354,The Good Person of Szechwan,Bertolt Brecht,1943
2355,The Animals' Conference,Erich Kästner,
2356,Der Fall Mauritius,Jakob Wassermann,1928
2357,Die neuen Leiden des jungen W.,Ulrich Plenzdorf,1972
2358,"Don Carlos: Infante of Spain, a Drama in Five Acts",Friedrich Schiller,1787
2359,"South of the Border, West of the Sun: A Novel",Haruki Murakami,1992
2360,Little Fires Everywhere,Celeste Ng,2017
2361,The Secret Scripture,Sebastian Barry,2008
2362,Clockers,Richard Price,1992
2363,Jonathan Strange and Mr Norrell,Susanna Clarke,2004
2364,Edward Lear's Book of Nonsense,Edward Lear,1846
2365,A Sport and a Pastime,James Salter,1967
2366,Circe,Madeline Miller,2018
2367,The Public Burning,Robert Coover,1977
2368,Masterworks of the Classical Haida Mythtellers,Robert Bringhurst,2002
2369,Mystic River,Dennis Lehane,2001
2370,The Ticket That Exploded,William S. Burroughs,1962
2371,The Soft Machine,William S. Burroughs,1961
2372,Nova Express,William S. Burroughs,1964
2373,Take It Or Leave It,Raymond Federman,1976
2374,Say You’re One of Them,Uwem Akpan,2008
2375,Swamplandia!,Karen Russell,2011
2376,Black Water,Joyce Carol Oates,1992
2377,Words,Jacques Prévert,1946
2378,The Blue Lotus,Hergé,1936
2379,The Leavers,Lisa Ko,2017
2380,The Wife of Martin Guerre,Janet Lewis,1941
2381,Asterix the Gaul,Rene Goscinny,1961
2382,The Bald Soprano,Eugène Ionesco,1959
2383,The Way of Kings,Brandon Sanderson,2010
2384,The Abyss,Marguerite Yourcenar,1968
2385,The Rifles,William T. Vollmann,1994
2386,Wolf in White Van,John Darnielle,2014
2387,The Collected Stories of Amy Hempel,Amy Hempel,2006
2388,The Horseman on the Roof,Jean Giono,1951
2389,Dhalgren,Samuel R. Delany,1975
2390,The Water Dancer,Ta-Nehisi Coates,2019
2391,The Arrival,Shaun Tan,2006
2392,The Stain: A Novel,Rikki Ducornet,1984
2393,A Personal Matter,Kenzaburō Ōe,1964
2394,The Jade Cabinet,Rikki Ducornet,1993
2395,The Fountains of Neptune,Rikki Ducornet,1992
2396,Entering Fire,Rikki Ducornet,1986
2397,Thérèse Desqueyroux,François Mauriac,1927
2398,Count Zero,William Gibson,1986
2399,How I Live Now,Meg Rosoff,2004
2400,Mona Lisa Overdrive,William Gibson,1988
2401,William Trevor: The Collected Stories,William Trevor,2009
2402,Confusion,Stefan Zweig,1927
2403,The Eye in the Door,Pat Barker,1993
2404,The Night Circus,Erin Morgenstern,2011
2405,Runaway,Alice Munro,2004
2406,Lookout cartridge,Joseph McElroy,1974
2407,The House on Mango Street,Sandra Cisneros,1984
2408,Silence de la Mer,Vercors,1942
2409,Thursbitch,Alan Garner,2003
2410,Genoa: a telling of wonders,Paul C. Metcalf,1965
2411,A Mirror for Witches,Esther Forbes,1928
2412,Swing Time,Zadie Smith,2016
2413,Eva Luna,Isabel Allende,1985
2414,Double Or Nothing,Raymond Federman,1971
2415,The Wise Man's Fear,Patrick Rothfuss,2011
2416,Commonwealth,Ann Patchett,2016
2417,The Joke,Milan Kundera,1967
2418,The Soul of Kindness,Elizabeth Taylor,1964
2419,Less Than Angels,Barbara Pym,1955
2420,The Cannibal: Novel,John Hawkes,1949
2421,The Ghost,Robert Harris,2007
2422,Aurélien,Louis Aragon,1944
2423,The Destroyers,Christopher Bollen,2017
2424,Youth,J M Coetzee,2002
2425,Waiting to Exhale,Terry McMillan,1995
2426,The Satin Slipper,Paul Claudel,1929
2427,Wolf Brother,Michelle Paver,2004
2428,"Boy, Snow, Bird",Helen Oyeyemi,2014
2429,The Resistible Rise of Arturo Ui,Bertolt Brecht,1941
2430,Friday,Michel Tournier,1967
2431,The Night Manager,John le Carré,1993
2432,If Nobody Speaks of Remarkable Things,Jon McGregor,2002
2433,The Lesser Bohemians,Eimear McBride,2016
2434,Fleshmarket Close,Ian Rankin,2004
2435,Always Coming Home,Ursula K. Le Guin,1985
2436,Drop City,T. Coraghessan Boyle,2003
2437,Red at the Bone,Jacqueline Woodson,2019
2438,Tendrils of Vines,Colette,1908
2439,Krik? Krak!,Edwidge Danticat,1995
2440,Capital of Pain,Paul Éluard,1926
2441,Martin Eden,Jack London,1909
2442,Ballad of the Salt Sea,Hugo Pratt,1926
2443,Life in the Far West,George Frederick Ruxton,1849
2444,Eileen,Ottessa Moshfegh,2015
2445,Staying Alive,Neil Astley,2003
2446,Riddley Walker,Russell Hoban,1980
2447,The Poppy War,R. F. Kuang,2018
2448,Portrait of an Artist with 26 Horses,William Eastlake,1962
2449,The Bronc People,William Eastlake,1958
2450,The Kindly One,Jonathan Littell,2006
2451,Go in Beauty,William Eastlake,1956
2452,The Franchiser,Stanley Elkin,1976
2453,The Wonderful Adventures of Nils,Selma Lagerlöf,1906
2454,Lady into Fox,David Garnett,1922
2455,The PowerBook,Jeanette Winterson,2002
2456,Skinny Legs and All,Tom Robbins,1990
2457,The Martian Chronicles,Ray Bradbury,1950
2458,The Incendiaries,R. O. Kwon,2018
2459,The Age of Wire and String,Ben Marcus,1995
2460,The Interrogation,J. M. G. Le Clezio,1963
2461,Tropisms,Nathalie Sarraute,1939
2462,Tlooth,Harry Mathews,1966
2463,"Blind Willow, Sleeping Woman",Haruki Murakami,2006
2464,Bowlaway,Elizabeth McCracken,2019
2465,War Music,Christopher Logue,2009
2466,The Damned Utd,David Peace,2006
2467,Matilda,Roald Dahl,1988
2468,A Sight for Sore Eyes,Ruth Rendell,1998
2469,An Absolutely Remarkable Thing,Hank Green,2018
2470,Collected Poems of Michael Donaghy,Michael Donaghy,2009
2471,The Flight from the Enchanter,Iris Murdoch,1956
2472,The Shadow of the Torturer,Gene Wolfe,1980
2473,The Sword of the Lictor,Gene Wolfe,1982
2474,The Claw Of The Conciliator,Gene Wolfe,1981
2475,The Citadel of the Autarch,Gene Wolfe,1983
2476,The Twelve Lives of Samuel Hawley,Hannah Tinti,2017
2477,Eustace and Hilda,L. P. Hartley,1944
2478,James and the Giant Peach,Roald Dahl,1961
2479,Legs,William Kennedy,1975
2480,"Bright Lights, Big City",Jay McInerney,1984
2481,Billy Phelan's Greatest Game,William Kennedy,1978
2482,The Emperor's Children,Claire Messud,2006
2483,"Go Down, Moses",William Faulkner,1942
2484,The Tunnel,William H. Gass,1995
2485,The General of the Dead Army,Ismail Kadare,1963
2486,Born Yesterday,Gordon Burn,2008
2487,Omensetter's Luck,William H. Gass,1966
2488,Who Fears Death,Nnedi Okorafor,2010
2489,The Strange Case of Peter the Lett,Georges Simenon,1931
2490,Darconville's Cat,Alexander Theroux,1981
2491,Holes,Louis Sachar,1998
2492,The Enchantress of Florence,Salman Rushdie,2008
2493,Up,Ronald Sukenick,1968
2494,The Golden Apples,Eudora Welty,1949
2495,Yellow Back Radio Broke-Down,Ishmael Reed,1969
2496,An Untamed State,Roxane Gay,2014
2497,A Home at the End of the World,Michael Cunningham,1990
2498,"Everything Ravaged, Everything Burned",Wells Tower,2009
2499,Furor and Mystery,René Char,1948
2500,The Ruins,Scott Smith,2006
2501,You Bright and Risen Angels,William T. Vollmann,1987
2502,Close Range: Wyoming Stories,Annie Proulx,1999
2503,No Orchids for Miss Blandish,James Hadley Chase,1939
2504,Blake and Mortimer,Edgar P. Jacobs,1946
2505,The Universal Baseball Association,Robert Coover,1968
2506,Creamy and Delicious,Steve Katz,1970
2507,Anything Is Possible,Elizabeth Strout,2017
2508,My Year of Rest and Relaxation,Ottessa Moshfegh,2018
2509,The Interestings,Meg Wolitzer,2013
2510,Presumed Innocent,Scott Turow,1987
2511,Second Thoughts,Michel Butor,1957
2512,More Than Human,Theodore Sturgeon,1951
2513,District and Circle,Seamus Heaney,2006
2514,The Last Gentleman,Walker Percy,1966
2515,The Burden of Our Time,Hannah Arendt,1951
2516,The Ocean at the End of the Lane,Neil Gaiman,2013
2517,The Carhullan Army,Sarah Hall,2007
2518,Mulligan Stew,Gilbert Sorrentino,1979
2519,The Rosy Crucifixion,Henry Miller,1949
2520,Kaaterskill Falls,Allegra Goodman,1998
2521,The Emperor's Babe,Bernardine Evaristo,2001
2522,Sudden Death,Alvaro Enrigue,2016
2523,Easy Travel to Other Planets,Ted Mooney,1981
2524,Amers,Saint-John Perse,1957
2525,Gaston,André Franquin,1957
2526,Tours of the Black Clock,Steve Erickson,1989
2527,Flight Behavior,Barbara Kingsolver,2012
2528,In Memoriam to Identity,Kathy Acker,1990
2529,Practical Magic,Alice Hoffman,1996
2530,The Lost Leader,Mick Imlah,2008
2531,The Position,Meg Wolitzer,2005
2532,Hogg,Samuel Delany,1996
2533,Collected Poems of Frank O'Hara,Frank O'Hara,1971
2534,Fools of Fortune,William Trevor,1983
2535, Kaspar and Other Plays,Peter Handke,1967
2536,Falling in Place,Ann Beattie,1981
2537,A God in Ruins,Kate Atkinson,2015
2538,The Bird of Night,Susan Hill,1972
2539,The Collected Poems of Langston Hughes,Langston Hughes,1967
2540,CivilWarLand in Bad Decline,George Saunders,1996
2541,The Invented Part,Rodrigo Fresán,2014
2542,Music and Silence,Rose Tremain,1999
2543,The Changeling,Joy Williams,1978
2544,Silver City,Maurice Leitch,1981
2545,Autobiography of an Ex-Colored Man,James Weldon Johnson,1912
2546,The Hand That First Held Mine,Maggie O'Farrell,2010
2547,The Professional,W. C. Heinz,1958
2548,The Sacred and Profane Love Machine,Iris Murdoch,1974
2549,The Palm-Wine Drinkard,Amos Tutola,1952
2550,Black Tickets,Jayne Anne Phillips,1979
2551,Restless,William Boyd,2006
2552,Saturday,Ian McEwan,2005
2553,The Voyage Out,Virginia Woolf,1915
2554,A Sorrow Beyond Dreams,Peter Handke,1972
2555,Day,A. L. Kennedy,2007
2556,"The Diary of Anais Nin, 1931-1934",Anaïs Nin,1934
2557,How the Garcia Girls Lost Their Accents,Julia Alvarez,1991
2558,The Pearl,John Steinbeck,1947
2559,Best Science Fiction Stories of H. G. Wells,H. G. Wells,1946
2560,Landing Light,Don Paterson,2003
2561,The Story Of Edgar Sawtelle,David Wroblewski,2008
2562,Maggie: A Girl of the Streets,Stephen Crane,1893
2563,Theory of War,Joan Brady,1993
2564,Outside Over There,Maurice Sendak,1981
2565,Rivers and Mountains,John Ashbery,1966
2566,Behind of the Scenes at the Museum,Kate Atkinson,1995
2567,The Children of Dynmouth,William Trevor,1976
2568,Kruger's Alp,Christopher Hope,1984
2569,The Dharma Bums,Jack Kerouac,1958
2570,Samuel Pepys: The Unequalled Self,Claire Tomalin,2002
2571,Picture Palace,Paul Theroux,1978
2572,Wild at Heart: The Story of Sailor and Lula,Barry Gifford,1990
2573,Searching for Caleb,Anne Tyler,1975
2574,The Box Man,Kobo Abé,1947
2575,Thank You and Other Poems,Kenneth Koch,1962
2576,Joy in the Morning,P. G. Wodehouse,1946
2577,Hagoromo: A Celestial Robe,Japan,1524
2578,Christina Rossetti: The Complete Poems,Christina Georgina Rossetti,1894
2579,The Book of Strange New Things,Michel Faber,2014
2580,Injury Time,Beryl Bainbridge,1977
2581,The Sign of Four,Arthur Conan Doyle,1890
2582,English Passengers,Matthew Kneale,2000
2583,The Time Traveler's Wife,Audrey Niffenegger,2003
2584,Apu Ollontay,Peru,1857
2585,"Struwwelpeter, Or, Merry Rhymes and Funny Pictures...",Heinrich Hoffmann,1845
2586,Home to Harlem,Claude McKay,1928
2587,Cheri,Colette,1920
2588,"Poems: Selected and New, 1950-1974",Adrienne Rich,1974
2589,Savages: A Novel,Don Winslow,2010
2590,Last Exit to Brooklyn,Hubert Selby,1964
2591,Young Shoulders,John Wain,1982
2592,The Three Hundred Tang Poems,China,1763
2593,Elegies,Douglas Dunn,1985
2594,Hard Times,Charles Dickens,1854
2595,The Terror,Dan Simmons,2007
2596,The Complete Stories,Zora Neale Hurston,1955
2597,The Lime Twig,John Hawkes,1961
2598,The Natural,Bernard Malamud,1952
2599,A Fan's Notes,Frederick Exley,1968
2600,Poor Things,Alasdair Gray,1992
2601,Green Eggs and Ham,Dr. Seuss,1960
2602,An Occurrence at Owl Creek Bridge,Ambrose Bierce,1890
2603,Collected Stories of Peter Taylor,Peter Taylor,1971
2604,Felicia's Journey,William Trevor,1994
2605,City of Glass,Paul Auster,1985
2606,The History of Mr. Polly,H. G. Wells,1910
2607,Seven Gothic Tales,Karen Blixen,1934
2608,Hopeful Monsters,Nicholas Mosley,1990
2609,Airships,Barry Hannah,1978
2610,The Complete Poems of Marianne Moore,Marianne Moore,1958
2611,The Chymical Wedding,Lindsay Clarke,1989
2612,The Collected Poems of Audre Lorde,Audre Lorde,1997
2613,Quarantine,Jim Crace,1997
2614,The Destiny Waltz,Gerda Charles,1971
2615,Building Stories,Chris Ware,2012
2616,Carter Beats The Devil,Glen David Gold,2001
2617,The Merchant of Venice,William Shakespeare,1598
2618,Le Bateau Ivre,Arthur Rimbaud,1871
2619,Pushcart Prize Anthology,Pushcart Prize,1976
2620,Nog,Rudy Wurlitzer,1969
2621,The Works of George Peele,George Peele,1596
2622,African Stories,Doris Lessing,1964
2623,The Taming of the Shrew,William Shakespeare,1592
2624,"Will You Please be Quiet, Please?",Raymond Carver,1976
2625,The Beginning of Spring,Penelope Fitzgerald,1988
2626,Swing Hammer Swing!,Jeff Torrington,1992
2627,Bad Behavior: Stories,Mary Gaitskill,1988
2628,The Blazing World,Siri Hustvedt,2014
2629,The Queen of the Tambourine,Jane Gardam,1991
2630,Twelve Bar Blues,Patrick Neate,2001
2631,Collected Short Stories of Saki,Saki,1916
2632,The Old Jest,Jennifer Johnston,1979
2633,Blood Oranges,John Hawkes,1997
2634,Leading the Cheers,Justin Cartwright,1998
2635,Mythologies,Roland Barthes,1957
2636,Docherty,William McIlvanney,1975
2637,The Tenderness of Wolves,Stef Penney,2006
2638,Every Man for Himself,Beryl Bainbridge,1996
2639,Dangerous Laughter,Steven Millhauser,2008
2640,The Spirit Level,Seamus Heaney,1996
2641,How Far Can You Go?,David Lodge,1980
2642,The Coup,John Updike,1978
2643,Time's Arrow,Martin Amis,1991
2644,Sexual Perversity in Chicago,David Mamet,1970
2645,Tragic Magic,Wesley Brown,1978
2646,The Continental Op,Dashiell Hammett,1923
2647,Plainsong,Kent Haruf,1999
2648,Collected Poems 1912-1944,Hilda Doolittle,1944
2649,Einstein's Dreams,Alan Lightman,1992
2650,"Foliage: Or, Poems Original and Translated",Leigh Hunt,1859
2651,The Comforts of Madness,Paul Sayer,1988
2652,Native American Folktales,Thomas A. Green,
2653,On the Bus with Rosa Parks,Rita Dove,1999
2654,The Collected Works,Kahlil Gibran,1931
2655,The Ice Storm: A Novel,Rick Moody,1994
2656,Flowering Judas and Other Stories,Katherine Anne Porter,1930
2657,Man in the Holocene,Max Frisch,1979
2658,"Henry IV, Part I",William Shakespeare,1597
2659,"Brown Girl, Brownstones",Paule Marshall,1959
2660,Spies,Michael Frayn,2002
2661,"I, etcetera",Susan Sontag,1978
2662,The Child in Time,Ian McEwan,1987
2663,Lolly Willowes,Sylvia Townsend Warner,1926
2664,The Complete Short Stories of Jack London,Jack London,1916
2665,The Pure and the Impure,Colette,1967
2666,Extremely Loud and Incredibly Close,Jonathan Safran Foer,2005
2667,Speedboat,Renata Adler,1976
2668,Women,Charles Bukowski,1978
2669,The Oranging of America,Max Apple,1976
2670,Sybil: Or The Two Nations,Benjamin Disraeli,1845
2671,The Epicure's Lament,Kate Christensen,2004
2672,Selected Poems of Gabriela Mistral,Gabriela Mistral,1957
2673,Selected Poems,Andrew Marvell,1678
2674,The Dyskolos,Menander,-316
2675,The Collected Short Stories of Maxim Gorky,Maxim Gorky,1936
2676,The Tragical History of Doctor Faustus,Christopher Marlowe,1604
2677,Kabbalah,Unknown,1195
2678,Geek Love: A Novel,Katherine Dunn,1989
2679,The Yiddish Policemen's Union,Michael Chabon,2007
2680,If: A Father's Advice to His Son,Rudyard Kipling,1910
2681,A Single Man,Christopher Isherwood,1964
2682,The Chip Chip Gatherers,Shiva Naipaul,1973
2683,I Loved You More,Tom Spanbauer,2013
2684,"The Hunting of the Snark: An Agony, in Eight Fits",Lewis Carroll,1876
2685,The Cunning Man,Robertson Davies,1994
2686,Advertisements for Myself,Norman Mailer,1959
2687,Pure,Andrew Miller,2011
2688,The Shawl,Cynthia Ozick,1989
2689,The Human Comedy,Honoré de Balzac,1845
2690,"Your Face Tomorrow: Poison, Shadow and Farewell",Javier Marías,2007
2691,Gormenghast,Mervyn Peake,1950
2692,Selected Plays of Henrick Ibsen,Henrik Ibsen,1906
2693,Titus Groan,Mervyn Peake,1946
2694,The Forsyte Saga,John Galsworthy,1922
2695,Titus Alone,Mervyn Peake,1959
2696,The Deptford Trilogy,Robertson Davies,1970
2697,Plays,Pierre Corneille,1684
2698,Your Face Tomorrow: Dance and dream,Javier Marías,2004
2699,The Complete Plays of Jean Racine,Jean Racine,1699
2700,Selected Plays of George Bernard Shaw,George Bernard Shaw,1950
2701,The Chronicles of Narnia,C. S. Lewis,1950
2702,Your Face Tomorrow: Fever and Spear,Javier Marías,2002
2703,The Works of Moliere,Molière,1673
2704,Meghadūta,Kālidāsa,350
